MAT_ALU;DAT_ENTRADA;COD_CURSO;COTISTA;NOME
5453;23/01/2019;1;S;Helena Cunha
5454;19/01/2019;6;S;João Vitor Monteiro
5455;13/01/2019;4;N;Maitê Carvalho
5456;09/01/2019;3;N;Rafael Nascimento
5457;28/01/2019;3;S;Lucas Moraes
5458;23/01/2019;5;N;Milena da Luz
5459;29/01/2019;1;S;Bruna da Costa
5460;01/01/2019;5;S;Maria Clara Pereira
5461;30/01/2019;5;N;Milena Viana
5462;30/01/2019;1;S;Rafaela Campos
5463;01/01/2019;2;S;Juan Gomes
5464;09/01/2019;5;N;João Guilherme Cunha
5465;17/01/2019;6;S;Bruno da Rocha
5466;04/01/2019;1;N;Marina Silva
5467;26/01/2019;4;N;Camila Dias
5468;10/01/2019;4;N;João Vitor Barros
5469;27/01/2019;2;S;Antônio Cunha
5470;15/01/2019;5;N;Caio Rocha
5471;05/01/2019;5;S;Julia Cavalcanti
5472;12/01/2019;2;S;Rafael Monteiro
5473;03/01/2019;2;N;Juan Cardoso
5474;04/01/2019;6;N;Caroline da Costa
5475;05/01/2019;1;S;Letícia Santos
5476;29/01/2019;3;N;Murilo Moura
5477;04/01/2019;2;S;Amanda da Mota
5478;10/01/2019;5;N;Joana Gonçalves
5479;15/01/2019;3;S;Antônio da Cunha
5480;07/01/2019;6;S;Nina Pires
5481;04/01/2019;2;N;Guilherme Cardoso
5482;23/01/2019;6;N;Laura Almeida
5483;30/01/2019;4;S;Ana Clara da Cruz
5484;31/01/2019;4;S;Ana Carolina Ramos
5485;02/01/2019;1;S;Samuel Cardoso
5486;24/01/2019;4;S;Alice Caldeira
5487;24/01/2019;5;N;Laura Nogueira
5488;09/01/2019;4;N;Stephany Jesus
5489;28/01/2019;2;N;Brenda Moura
5490;12/01/2019;1;N;Guilherme Martins
5491;03/01/2019;4;S;Rafael Melo
5492;26/01/2019;5;S;João Pedro Nogueira
5493;03/01/2019;4;S;Gabrielly Cavalcanti
5494;03/01/2019;4;N;Laís Castro
5495;31/01/2019;6;N;Thiago Costela
5496;27/01/2019;3;N;Alexia Fogaça
5497;15/01/2019;2;N;Ana Lívia da Conceição
5498;04/01/2019;6;N;Diego Melo
5499;07/01/2019;3;N;Dr. João Lucas Almeida
5500;30/01/2019;3;S;Davi Cardoso
5501;24/01/2019;1;N;Agatha Nunes
5502;30/01/2019;2;N;Pedro Henrique Rezende
5503;31/01/2019;1;S;Vitor Gabriel Rocha
5504;18/01/2019;2;S;Alexandre Pereira
5505;24/01/2019;6;S;Ryan Cavalcanti
5506;26/01/2019;1;N;Laís Aragão
5507;13/01/2019;1;N;Elisa Correia
5508;10/01/2019;6;S;Lara Araújo
5509;06/01/2019;4;S;Anthony Moraes
5510;09/01/2019;3;N;Alice Araújo
5511;13/01/2019;6;N;Breno Ferreira
5512;05/01/2019;2;N;Maitê Silveira
5513;22/01/2019;3;S;João Vitor Porto
5514;22/01/2019;3;N;Laís Alves
5515;19/01/2019;1;N;Sarah da Rocha
5516;04/01/2019;4;S;Evelyn Peixoto
5517;22/01/2019;5;N;Stella Aragão
5518;13/01/2019;3;S;Bianca da Paz
5519;02/01/2019;1;S;Dr. Lorenzo Pereira
5520;29/01/2019;2;S;Dr. Marcelo Pereira
5521;05/01/2019;3;N;Daniela Aragão
5522;04/01/2019;2;N;Melissa Correia
5523;30/01/2019;5;S;Ana Laura Azevedo
5524;01/01/2019;5;S;Miguel Gonçalves
5525;12/01/2019;1;N;Vicente Vieira
5526;25/01/2019;1;N;Gabriel Caldeira
5527;25/01/2019;2;N;Marcela Teixeira
5528;01/01/2019;3;S;Maria Clara da Rosa
5529;08/01/2019;1;S;Sarah Almeida
5530;07/01/2019;5;N;Davi Peixoto
5531;26/01/2019;6;S;Matheus Jesus
5532;22/01/2019;1;N;Maria Cecília da Luz
5533;26/01/2019;2;N;Maria Sophia Lima
5534;30/01/2019;5;S;Cauê Gomes
5535;02/01/2019;4;S;Bernardo da Cunha
5536;04/01/2019;1;N;Rebeca da Mota
5537;26/01/2019;1;S;Benício Rocha
5538;07/01/2019;2;S;Dra. Lavínia Cardoso
5539;04/01/2019;6;S;Clarice Gomes
5540;15/01/2019;2;S;Dr. André Pires
5541;13/01/2019;3;N;João Vitor da Cruz
5542;03/01/2019;4;S;Antônio Lopes
5543;15/01/2019;6;N;Thiago Pires
5544;17/01/2019;3;N;Ana Carolina Silva
5545;28/01/2019;1;S;Miguel da Cruz
5546;04/01/2019;1;S;Pietro Nascimento
5547;10/01/2019;5;N;Yuri Fogaça
5548;02/01/2019;1;S;Joaquim Vieira
5549;31/01/2019;3;S;Dr. Igor Nunes
5550;23/01/2019;3;N;Lorenzo Nascimento
5551;31/01/2019;1;S;Maria Julia Carvalho
5552;02/01/2019;3;S;Bárbara da Cunha
5553;30/01/2019;2;S;Alice Correia
5554;13/01/2019;1;S;Emilly Araújo
5555;07/01/2019;3;N;Eduardo Pinto
5556;06/01/2019;1;N;Maria Vitória Viana
5557;13/01/2019;4;S;Nicolas Vieira
5558;04/01/2019;2;S;Benício Fogaça
5559;21/01/2019;4;S;Nina Azevedo
5560;14/01/2019;2;S;Joaquim Cavalcanti
5561;11/01/2019;6;N;Larissa Gomes
5562;12/01/2019;1;S;Anthony Pereira
5563;22/01/2019;2;N;Theo da Luz
5564;27/01/2019;4;S;Vitor Hugo Jesus
5565;27/01/2019;4;N;Antônio Ribeiro
5566;12/01/2019;4;S;Clarice Oliveira
5567;25/01/2019;2;N;Luana Cardoso
5568;25/01/2019;2;S;Davi Lucca da Mota
5569;05/01/2019;5;S;Dra. Emanuelly Fernandes
5570;04/01/2019;2;S;Júlia Ribeiro
5571;25/01/2019;5;S;Daniel Campos
5572;29/01/2019;1;N;Maysa Moreira
5573;24/01/2019;5;N;Evelyn Ferreira
5574;28/01/2019;3;N;Lucas Gabriel Gomes
5575;30/01/2019;1;S;Marcela das Neves
5576;23/01/2019;1;S;Alana Santos
5577;31/01/2019;3;S;Júlia Sales
5578;06/01/2019;3;S;Maria Cecília Correia
5579;01/01/2019;2;S;Alexandre Nunes
5580;02/01/2019;3;N;Esther Barbosa
5581;05/01/2019;6;S;Maria Azevedo
5582;11/01/2019;1;S;Bruno Silveira
5583;12/01/2019;1;N;Luna Aragão
5584;15/01/2019;4;S;Joana Castro
5585;25/01/2019;5;N;Dr. Gustavo Pires
5586;22/01/2019;2;S;Camila Peixoto
5587;31/01/2019;6;N;Maitê da Conceição
5588;14/01/2019;6;S;Sarah Lopes
5589;14/01/2019;6;N;Luiz Henrique Cunha
5590;15/01/2019;2;S;Elisa Pires
5591;18/01/2019;3;S;Juan Silva
5592;24/01/2019;6;S;Eduardo Sales
5593;19/01/2019;3;N;Enzo Gabriel Porto
5594;19/01/2019;5;N;Arthur Araújo
5595;24/01/2019;1;S;Sabrina Lopes
5596;03/01/2019;4;S;Clarice Gomes
5597;23/01/2019;1;N;Cecília Pereira
5598;09/01/2019;6;S;Carlos Eduardo Alves
5599;10/01/2019;4;N;Theo das Neves
5600;31/01/2019;3;N;Lucas Gabriel Almeida
5601;19/01/2019;5;N;Helena Moura
5602;29/01/2019;5;S;Paulo da Mota
5603;21/01/2019;2;S;Júlia Nogueira
5604;06/01/2019;2;S;Vitória Lopes
5605;16/01/2019;5;N;Laís Souza
5606;17/01/2019;2;S;Esther Costela
5607;22/01/2019;5;S;Rafael Nascimento
5608;02/01/2019;4;N;Enzo Gabriel Silva
5609;22/01/2019;4;S;Guilherme Vieira
5610;24/01/2019;6;S;Benício Sales
5611;24/01/2019;4;S;Maria Campos
5612;20/01/2019;4;S;Dr. Pedro Lucas Cardoso
5613;31/01/2019;5;N;Erick Cardoso
5614;11/01/2019;6;S;Bianca da Luz
5615;13/01/2019;2;N;Augusto Costela
5616;11/01/2019;5;N;Gabriela Jesus
5617;09/01/2019;1;S;Samuel Fogaça
5618;02/01/2019;5;N;Maria Julia Melo
5619;22/01/2019;3;S;Juan Cavalcanti
5620;26/01/2019;4;S;Cecília da Costa
5621;25/01/2019;6;S;Lorena da Rocha
5622;12/01/2019;6;N;Luiz Fernando Caldeira
5623;28/01/2019;4;S;Stella Jesus
5624;09/01/2019;4;S;Ana Vitória Dias
5625;22/01/2019;5;N;Camila da Costa
5626;17/01/2019;2;S;Manuela Alves
5627;15/01/2019;4;N;Clara Caldeira
5628;23/01/2019;3;S;Benjamin Correia
5629;21/01/2019;6;S;Olivia Lima
5630;07/01/2019;1;S;Sarah da Cruz
5631;03/01/2019;6;S;Heloísa da Luz
5632;23/01/2019;1;S;Luana Rodrigues
5633;05/01/2019;6;S;Enzo Carvalho
5634;21/01/2019;4;S;Maysa Barbosa
5635;07/01/2019;5;S;Gabriela Mendes
5636;16/01/2019;1;S;Felipe Campos
5637;20/01/2019;2;S;Noah Santos
5638;08/01/2019;3;S;Alexandre Cavalcanti
5639;01/01/2019;3;S;Sarah Ramos
5640;03/01/2019;5;N;Leandro Barbosa
5641;01/01/2019;1;S;Clara Moreira
5642;10/01/2019;6;N;Ana Sophia Pires
5643;02/01/2019;4;S;Otávio Santos
5644;12/01/2019;4;N;Renan Gomes
5645;01/01/2019;3;S;Vitória Silveira
5646;01/01/2019;4;N;Guilherme Barbosa
5647;14/01/2019;6;N;Enzo Dias
5648;09/01/2019;6;N;Kaique Araújo
5649;11/01/2019;2;S;Joaquim Novaes
5650;17/01/2019;5;N;Leandro Rezende
5651;06/01/2019;3;N;Dr. Heitor Novaes
5652;24/01/2019;1;S;Helena Pereira
5653;27/01/2019;5;N;Davi Lucas Costela
5654;23/01/2019;6;N;Cauã Nunes
5655;11/01/2019;2;S;Olivia Castro
5656;19/01/2019;3;N;Isadora Castro
5657;02/01/2019;4;S;Heitor Campos
5658;30/01/2019;2;N;Joana Pinto
5659;11/01/2019;1;N;Clara Cavalcanti
5660;23/01/2019;6;N;Maria Sophia Barbosa
5661;17/01/2019;2;N;Isabelly Rodrigues
5662;15/01/2019;5;N;Emilly Barbosa
5663;17/01/2019;4;S;Bryan Cardoso
5664;21/01/2019;6;S;Marina Correia
5665;20/01/2019;3;N;Nathan Lima
5666;27/01/2019;4;N;Maria Fernanda Souza
5667;16/01/2019;2;S;Luiz Felipe Oliveira
5668;11/01/2019;2;N;Augusto Fogaça
5669;03/01/2019;3;N;Alexandre Cavalcanti
5670;20/01/2019;5;S;Emanuel Alves
5671;09/01/2019;3;N;Maria Eduarda Ramos
5672;04/01/2019;4;S;Anthony Viana
5673;20/01/2019;1;N;Luiz Otávio Viana
5674;26/01/2019;6;S;João Pedro Nogueira
5675;13/01/2019;6;S;Rafaela Moura
5676;08/01/2019;5;N;André Campos
5677;22/01/2019;5;N;Manuela Vieira
5678;16/01/2019;4;S;Pedro Lucas Cavalcanti
5679;18/01/2019;6;S;Marcela Viana
5680;04/01/2019;4;N;Enzo Gabriel Pinto
5681;05/01/2019;4;S;Lorena Almeida
5682;27/01/2019;5;S;Thiago Vieira
5683;27/01/2019;2;N;Juliana Castro
5684;24/01/2019;3;S;Bruna Campos
5685;21/01/2019;6;N;Yasmin Moreira
5686;25/01/2019;4;N;Amanda Barbosa
5687;24/01/2019;2;S;Camila Ramos
5688;26/01/2019;5;N;Marina da Paz
5689;19/01/2019;2;N;Maria Sophia Vieira
5690;31/01/2019;3;S;Luna da Cruz
5691;21/01/2019;2;N;Pietro Cardoso
5692;17/01/2019;3;S;Camila Araújo
5693;12/01/2019;4;N;Ana Sophia Ferreira
5694;21/01/2019;1;N;Marcos Vinicius Castro
5695;21/01/2019;4;S;Luana Moura
5696;19/01/2019;2;S;Luiz Henrique Sales
5697;10/01/2019;5;N;Diego Barbosa
5698;24/01/2019;1;S;Felipe da Rosa
5699;28/01/2019;2;N;Mariana Aragão
5700;24/01/2019;3;S;Sophie Porto
5701;30/01/2019;5;S;Francisco Rocha
5702;30/01/2019;2;N;Dra. Alice Oliveira
5703;23/01/2019;6;N;João Guilherme Moura
5704;03/01/2019;4;S;Miguel Fogaça
5705;16/01/2019;2;N;Dr. Pietro Fernandes
5706;19/01/2019;1;S;Luiz Fernando Gomes
5707;25/01/2019;1;S;Agatha Nogueira
5708;30/01/2019;2;S;Gabrielly da Cruz
5709;08/01/2019;4;S;Larissa Silveira
5710;09/01/2019;1;N;Fernanda Souza
5711;11/01/2019;2;S;Pedro Henrique Cardoso
5712;08/01/2019;3;S;Marcos Vinicius Ramos
5713;05/01/2019;6;N;Juliana Fogaça
5714;05/01/2019;5;S;Caroline Nunes
5715;01/01/2019;5;N;Emanuella Azevedo
5716;24/01/2019;4;N;Anthony Carvalho
5717;01/01/2019;1;N;Dr. Ian Melo
5718;10/01/2019;4;N;Beatriz Souza
5719;22/01/2019;3;N;Dr. Raul da Rosa
5720;14/01/2019;2;N;Melissa Melo
5721;22/01/2019;3;N;Dra. Ana Vitória da Mata
5722;12/01/2019;4;S;André Santos
5723;06/01/2019;5;N;Maria Eduarda Rocha
5724;19/01/2019;2;S;Daniela Nogueira
5725;09/01/2019;2;S;João Gabriel Moura
5726;27/01/2019;4;S;Yasmin Nunes
5727;23/01/2019;1;S;Emanuelly Cunha
5728;26/01/2019;3;S;Yasmin Martins
5729;09/01/2019;1;N;Thiago Nascimento
5730;18/01/2019;1;N;Nicole Dias
5731;19/01/2019;4;S;Emanuel Cardoso
5732;23/01/2019;5;N;Miguel Fogaça
5733;07/01/2019;6;S;Renan Pires
5734;18/01/2019;5;S;Felipe Moraes
5735;14/01/2019;3;S;Stella Nogueira
5736;03/01/2019;1;S;Maria Vitória Costa
5737;20/01/2019;1;N;Ana Clara Novaes
5738;13/01/2019;2;S;Isadora Jesus
5739;31/01/2019;5;N;Luiz Miguel Porto
5740;16/01/2019;4;N;Leonardo Souza
5741;05/01/2019;6;S;Isabel Silveira
5742;26/01/2019;3;N;Augusto Ferreira
5743;25/01/2019;3;S;Luigi Barros
5744;05/01/2019;6;S;Ana Julia Ribeiro
5745;29/01/2019;4;S;Ana Clara Cardoso
5746;16/01/2019;2;N;Otávio Oliveira
5747;06/01/2019;6;N;Dra. Vitória Nunes
5748;24/01/2019;6;S;Theo Barros
5749;25/01/2019;3;N;Stella Ramos
5750;11/01/2019;5;N;Beatriz Teixeira
5751;20/01/2019;2;S;Antônio Almeida
5752;14/01/2019;2;S;Natália Porto
5753;23/01/2019;1;S;Luiz Henrique Dias
5754;11/01/2019;4;N;Dra. Bruna Rodrigues
5755;29/01/2019;5;N;Samuel Mendes
5756;03/01/2019;3;N;Maria Clara Peixoto
5757;27/01/2019;5;N;João Felipe Souza
5758;17/01/2019;5;N;Laura Caldeira
5759;16/01/2019;6;N;Dra. Sabrina Silva
5760;29/01/2019;1;S;Valentina Fernandes
5761;11/01/2019;4;S;Melissa Rocha
5762;28/01/2019;2;N;Pedro Sales
5763;25/01/2019;2;N;Melissa Porto
5764;30/01/2019;5;S;Henrique Barros
5765;10/01/2019;1;S;Esther das Neves
5766;10/01/2019;1;S;Cauã da Conceição
5767;09/01/2019;4;N;Mirella da Paz
5768;25/01/2019;3;N;Vitor Silva
5769;18/01/2019;1;S;Fernando Barbosa
5770;04/01/2019;2;S;Letícia Cavalcanti
5771;02/01/2019;1;N;Davi Ramos
5772;29/01/2019;2;N;Melissa Aragão
5773;13/01/2019;1;S;Enzo Gabriel Costela
5774;11/01/2019;3;N;Juliana Pires
5775;10/01/2019;2;N;Daniel Silveira
5776;02/01/2019;3;N;Davi Lucca Nogueira
5777;08/01/2019;5;N;Pedro da Cruz
5778;11/01/2019;1;S;Fernanda Araújo
5779;08/01/2019;2;S;Theo Cavalcanti
5780;16/01/2019;4;N;Matheus Caldeira
5781;14/01/2019;1;S;Maria Sophia Costa
5782;17/01/2019;5;S;Kaique Pereira
5783;24/01/2019;4;S;Rodrigo da Mota
5784;21/01/2019;2;N;Vitor Gabriel Pires
5785;02/01/2019;1;N;Dr. Benício da Rocha
5786;01/01/2019;6;S;Luigi da Rosa
5787;03/01/2019;4;N;Beatriz Campos
5788;18/01/2019;4;S;Thomas Peixoto
5789;18/01/2019;3;N;Pedro Lucas Fogaça
5790;23/01/2019;3;N;Eduardo Melo
5791;06/01/2019;1;N;Francisco Nogueira
5792;18/01/2019;4;N;Isabel Fogaça
5793;27/01/2019;1;N;Ana Julia Jesus
5794;27/01/2019;5;S;Eduarda Aragão
5795;30/01/2019;4;N;Pedro Pires
5796;20/01/2019;4;N;Kaique Caldeira
5797;16/01/2019;5;N;Kaique Barros
5798;08/01/2019;2;N;Luiz Henrique Novaes
5799;07/01/2019;4;S;Lucas Gabriel Moraes
5800;25/01/2019;3;S;Ana Beatriz da Mata
5801;03/01/2019;1;S;Dra. Pietra Souza
5802;16/01/2019;1;N;Lucas Moura
5803;04/01/2019;2;S;Lara da Cunha
5804;03/01/2019;6;N;Dr. Davi Luiz Souza
5805;25/01/2019;4;N;Dr. Vicente Mendes
5806;27/01/2019;5;N;Maysa Cunha
5807;07/01/2019;1;S;Yuri Ribeiro
5808;24/01/2019;2;S;Vitória da Rosa
5809;24/01/2019;4;N;Natália Martins
5810;11/01/2019;3;S;Lavínia da Costa
5811;03/01/2019;2;S;Helena Melo
5812;27/01/2019;5;S;Thiago Barros
5813;23/01/2019;5;N;Luna da Cruz
5814;28/01/2019;2;N;Clarice da Conceição
5815;02/01/2019;1;S;Isabella Peixoto
5816;17/01/2019;2;N;Pietra Ferreira
5817;07/01/2019;4;S;Sabrina Farias
5818;18/01/2019;6;S;Carolina Silveira
5819;27/01/2019;6;N;Eduardo Martins
5820;10/01/2019;1;N;Samuel da Costa
5821;11/01/2019;2;N;Ana Lívia Cardoso
5822;12/01/2019;3;N;Dr. Erick Fernandes
5823;20/01/2019;4;S;Davi Jesus
5824;23/01/2019;1;S;Pietra Teixeira
5825;16/01/2019;5;N;Maria Julia Barbosa
5826;23/01/2019;1;S;Dr. Caio Araújo
5827;10/01/2019;4;N;Nicole Araújo
5828;04/01/2019;2;N;Lara Dias
5829;15/01/2019;6;N;Bryan da Mota
5830;04/01/2019;4;S;Luiz Fernando Pires
5831;03/01/2019;5;N;Ian Martins
5832;06/01/2019;6;S;Ana Julia Moura
5833;09/01/2019;3;N;Dr. Carlos Eduardo Sales
5834;02/01/2019;3;N;Carlos Eduardo Correia
5835;29/01/2019;6;S;Gustavo Pires
5836;05/01/2019;1;S;Sarah Rezende
5837;29/01/2019;2;N;Sabrina Dias
5838;24/01/2019;6;S;Igor Porto
5839;26/01/2019;4;S;Bruna Gomes
5840;06/01/2019;3;S;Kamilly Moreira
5841;03/01/2019;2;N;Maria Vitória da Costa
5842;15/01/2019;5;N;Fernando Barbosa
5843;28/01/2019;1;N;Miguel Nogueira
5844;29/01/2019;1;S;Isadora Moreira
5845;13/01/2019;4;N;Clarice da Rocha
5846;19/01/2019;2;N;Valentina Cardoso
5847;25/01/2019;4;S;Carolina Peixoto
5848;06/01/2019;5;N;Renan Carvalho
5849;03/01/2019;5;S;Davi Pires
5850;15/01/2019;4;N;Mirella Souza
5851;24/01/2019;5;S;Luiza Barbosa
5852;15/01/2019;2;S;Kevin Costela
5853;10/01/2019;5;N;Renan Lima
5854;07/01/2019;4;N;Pietra da Conceição
5855;10/01/2019;5;S;Davi Lucca Lopes
5856;31/01/2019;4;N;Nicole Novaes
5857;15/01/2019;1;N;Sophie Aragão
5858;15/01/2019;3;N;André Rodrigues
5859;01/01/2019;2;S;Caroline Nascimento
5860;16/01/2019;3;S;Sarah da Luz
5861;23/01/2019;6;N;Maria Luiza Martins
5862;24/01/2019;5;S;Camila da Luz
5863;28/01/2019;4;S;Matheus Farias
5864;09/01/2019;5;S;Thales Monteiro
5865;22/01/2019;6;S;Letícia Silveira
5866;05/01/2019;2;N;Sophie Lopes
5867;02/01/2019;6;S;Nathan Cavalcanti
5868;29/01/2019;6;N;Luigi Costela
5869;22/01/2019;5;S;Vitor Hugo Pinto
5870;18/01/2019;6;N;Sophia Monteiro
5871;08/01/2019;1;S;Rafaela Ramos
5872;12/01/2019;5;N;Mariana Freitas
5873;03/01/2019;3;N;Theo Costela
5874;21/01/2019;3;N;Laís Rezende
5875;07/01/2019;1;S;Dr. Lucas Dias
5876;04/01/2019;2;N;João Felipe Peixoto
5877;04/01/2019;4;S;Luiz Fernando Azevedo
5878;19/01/2019;5;S;Ian Almeida
5879;29/01/2019;3;S;Yuri Sales
5880;15/01/2019;3;N;Lucas Campos
5881;13/01/2019;6;N;João Guilherme Porto
5882;21/01/2019;3;S;João Felipe Rodrigues
5883;21/01/2019;5;N;Alexandre Barbosa
5884;16/01/2019;1;N;Olivia Gonçalves
5885;12/01/2019;4;S;Carolina da Rocha
5886;23/01/2019;4;N;Benício Pereira
5887;08/01/2019;6;N;Ana Vitória Gomes
5888;24/01/2019;5;N;Pedro Fernandes
5889;22/01/2019;4;N;João Felipe Jesus
5890;01/01/2019;4;N;Danilo Lima
5891;06/01/2019;1;S;Dra. Laís Castro
5892;14/01/2019;3;S;Emilly Novaes
5893;29/01/2019;2;S;Erick Jesus
5894;14/01/2019;1;N;Maria Clara Barros
5895;25/01/2019;1;S;Pedro Miguel Freitas
5896;29/01/2019;1;N;Alice Lima
5897;10/01/2019;1;N;Isabelly Caldeira
5898;24/01/2019;2;N;Rodrigo Ramos
5899;30/01/2019;2;S;Mariana Ramos
5900;13/01/2019;4;S;Joaquim Cardoso
5901;11/01/2019;4;S;Mariane da Mota
5902;31/01/2019;4;S;Maria Clara Correia
5903;20/01/2019;2;N;Guilherme da Costa
5904;07/01/2019;3;S;Nathan da Mota
5905;06/01/2019;5;S;Bruno das Neves
5906;23/01/2019;2;S;Larissa Carvalho
5907;26/01/2019;2;N;Heloísa Cunha
5908;28/01/2019;1;S;Camila Ramos
5909;26/01/2019;6;N;Samuel Peixoto
5910;15/01/2019;5;S;Danilo Moreira
5911;12/01/2019;6;N;Heloísa da Conceição
5912;25/01/2019;4;S;Fernanda Barbosa
5913;06/01/2019;6;S;Calebe Mendes
5914;11/01/2019;2;N;Ana Lívia Fernandes
5915;18/01/2019;6;N;Arthur Carvalho
5916;31/01/2019;5;S;Miguel Cunha
5917;23/01/2019;1;N;Laís da Mota
5918;31/01/2019;1;S;Breno Mendes
5919;08/01/2019;3;N;Maria Sophia das Neves
5920;30/01/2019;5;N;Julia Lopes
5921;13/01/2019;3;S;Enrico Almeida
5922;13/01/2019;6;S;Bruna da Rocha
5923;26/01/2019;1;S;Ana Lívia Barros
5924;13/01/2019;4;S;Isaac Araújo
5925;26/01/2019;3;N;Maria Vitória Viana
5926;11/01/2019;4;S;Yasmin Melo
5927;19/01/2019;6;N;Dr. Matheus da Rosa
5928;26/01/2019;1;N;Ana Clara Alves
5929;30/01/2019;2;S;Calebe Nogueira
5930;04/01/2019;5;N;Davi Santos
5931;30/01/2019;1;N;Luiz Fernando da Mota
5932;11/01/2019;5;N;Evelyn da Paz
5933;04/01/2019;1;N;Sarah Souza
5934;21/01/2019;6;N;Ryan Correia
5935;26/01/2019;4;N;Kevin Sales
5936;02/01/2019;3;N;Julia Campos
5937;01/01/2019;2;S;Dra. Heloísa Porto
5938;13/01/2019;5;N;Ana Beatriz Ribeiro
5939;12/01/2019;5;S;Ana Sophia Martins
5940;21/01/2019;2;N;Emanuella Araújo
5941;31/01/2019;4;S;Alexia Nunes
5942;24/01/2019;5;S;Davi Lucas Porto
5943;25/01/2019;2;N;Luiz Fernando Carvalho
5944;13/01/2019;4;N;Stephany Almeida
5945;18/01/2019;5;N;Emilly da Mota
5946;07/01/2019;5;S;Henrique da Luz
5947;17/01/2019;4;S;Isabel Gonçalves
5948;08/01/2019;3;S;Thiago da Paz
5949;10/01/2019;2;N;Thomas Aragão
5950;13/01/2019;6;N;João Vitor Nascimento
5951;30/01/2019;2;S;Nicole Cardoso
5952;05/01/2019;2;N;Ana Luiza da Cruz
5953;29/01/2019;2;S;Gustavo Henrique Novaes
5954;01/01/2019;5;S;Dra. Ana Laura Nogueira
5955;26/01/2019;2;N;Nina Alves
5956;07/01/2019;3;S;Emanuelly da Rocha
5957;21/01/2019;6;N;Erick Carvalho
5958;29/01/2019;1;N;Luiz Gustavo da Conceição
5959;04/01/2019;2;N;Bruno Teixeira
5960;17/01/2019;2;N;Sophia da Paz
5961;05/01/2019;1;N;Miguel Nogueira
5962;24/01/2019;4;S;Mariana Nunes
5963;23/01/2019;1;S;Laís Cunha
5964;29/01/2019;4;S;Cauã Barbosa
5965;31/01/2019;3;N;Milena Caldeira
5966;19/01/2019;1;S;Carlos Eduardo Gonçalves
5967;20/01/2019;3;S;Dr. Gabriel Correia
5968;06/01/2019;2;S;Lucas Gabriel Dias
5969;26/01/2019;1;N;Antônio Azevedo
5970;13/01/2019;1;S;Luiz Felipe Cunha
5971;01/01/2019;6;N;Alice Farias
5972;03/01/2019;6;S;Daniela Ramos
5973;26/01/2019;5;N;Dr. Luiz Felipe Lopes
5974;26/01/2019;2;N;Alexandre Melo
5975;06/01/2019;3;N;Vitor Gabriel Vieira
5976;31/01/2019;3;S;Pietra Vieira
5977;30/01/2019;4;N;Mirella Gonçalves
5978;28/01/2019;2;N;Eduarda Souza
5979;12/01/2019;3;N;Ian Gonçalves
5980;22/01/2019;2;S;Pedro Ferreira
5981;20/01/2019;6;N;Calebe Ramos
5982;12/01/2019;1;S;Heitor Nascimento
5983;04/01/2019;6;S;Caio Araújo
5984;23/01/2019;3;N;Davi Lucca Vieira
5985;05/01/2019;5;S;Murilo da Mata
5986;06/01/2019;1;S;Luiz Miguel Sales
5987;27/01/2019;2;N;Letícia Barbosa
5988;03/01/2019;3;S;Eduarda da Rocha
5989;06/01/2019;1;S;Thales da Mota
5990;13/01/2019;4;N;Luiza Moreira
5991;16/01/2019;4;N;Enrico Silva
5992;22/01/2019;3;N;Dr. Yago Nascimento
5993;29/01/2019;3;S;Ana Luiza da Mata
5994;31/01/2019;6;S;Nicolas Lopes
5995;23/01/2019;2;S;João Gabriel da Mata
5996;25/01/2019;2;S;Gustavo Azevedo
5997;15/01/2019;2;N;Isabella Mendes
5998;19/01/2019;5;N;Calebe Pereira
5999;30/01/2019;3;N;Camila Lima
6000;10/01/2019;5;S;Yasmin Oliveira
6001;15/01/2019;6;N;Lavínia Oliveira
6002;12/01/2019;5;N;Isadora Ferreira
6003;10/01/2019;2;S;Laura Cunha
6004;17/01/2019;4;N;Isabelly Duarte
6005;13/01/2019;4;N;Theo Melo
6006;25/01/2019;4;S;Valentina Lopes
6007;13/01/2019;1;N;André Silveira
6008;09/01/2019;1;S;Pietra Peixoto
6009;09/01/2019;4;S;Rodrigo Carvalho
6010;29/01/2019;3;S;Lorenzo Barbosa
6011;22/01/2019;6;N;Ana Beatriz Novaes
6012;06/01/2019;5;S;Maria Vitória Carvalho
6013;20/01/2019;3;N;Cauê da Cunha
6014;02/01/2019;6;N;Emanuelly Moura
6015;23/01/2019;2;S;Julia Fogaça
6016;14/01/2019;1;S;Lucas Farias
6017;03/01/2019;5;N;Alexandre Rocha
6018;16/01/2019;3;N;Gabrielly Lopes
6019;19/01/2019;1;N;Melissa das Neves
6020;24/01/2019;1;N;Felipe Campos
6021;06/01/2019;6;S;Davi Luiz Barros
6022;21/01/2019;4;N;Luiz Miguel da Rosa
6023;11/01/2019;4;N;Emanuel da Cruz
6024;18/01/2019;5;N;Gustavo Gonçalves
6025;27/01/2019;2;S;Gabriela das Neves
6026;19/01/2019;4;N;Pietra Barbosa
6027;25/01/2019;2;S;Luiz Otávio da Cunha
6028;21/01/2019;3;N;Eduarda da Costa
6029;05/01/2019;4;S;Pedro Henrique Gomes
6030;06/01/2019;3;S;Vicente Duarte
6031;26/01/2019;2;S;Luigi Rodrigues
6032;09/01/2019;2;N;Dr. Leonardo Nogueira
6033;06/01/2019;2;S;Mariana Mendes
