MAT_ALU;NOME;DAT_ENTRADA;COD_CURSO;COTISTA
5564;Vitor Hugo Jesus;27/01/19;4;S
5565;Antônio Ribeiro;27/01/19;4;N
5566;Clarice Oliveira;12/01/19;4;S
5567;Luana Cardoso;25/01/19;2;N
5568;Davi Lucca da Mota;25/01/19;2;S
5569;Dra. Emanuelly Fernandes;05/01/19;5;S
5570;Júlia Ribeiro;04/01/19;2;S
5571;Daniel Campos;25/01/19;5;S
5572;Maysa Moreira;29/01/19;1;N
5573;Evelyn Ferreira;24/01/19;5;N
5574;Lucas Gabriel Gomes;28/01/19;3;N
5575;Marcela das Neves;30/01/19;1;S
5576;Alana Santos;23/01/19;1;S
5577;Júlia Sales;31/01/19;3;S
5578;Maria Cecília Correia;06/01/19;3;S
5579;Alexandre Nunes;01/01/19;2;S
5580;Esther Barbosa;02/01/19;3;N
5581;Maria Azevedo;05/01/19;6;S
5582;Bruno Silveira;11/01/19;1;S
5583;Luna Aragão;12/01/19;1;N
5584;Joana Castro;15/01/19;4;S
5585;Dr. Gustavo Pires;25/01/19;5;N
5586;Camila Peixoto;22/01/19;2;S
5587;Maitê da Conceição;31/01/19;6;N
5588;Sarah Lopes;14/01/19;6;S
5589;Luiz Henrique Cunha;14/01/19;6;N
5590;Elisa Pires;15/01/19;2;S
5591;Juan Silva;18/01/19;3;S
5592;Eduardo Sales;24/01/19;6;S
5593;Enzo Gabriel Porto;19/01/19;3;N
5594;Arthur Araújo;19/01/19;5;N
5595;Sabrina Lopes;24/01/19;1;S
5596;Clarice Gomes;03/01/19;4;S
5597;Cecília Pereira;23/01/19;1;N
5598;Carlos Eduardo Alves;09/01/19;6;S
5599;Theo das Neves;10/01/19;4;N
5600;Lucas Gabriel Almeida;31/01/19;3;N
5601;Helena Moura;19/01/19;5;N
5602;Paulo da Mota;29/01/19;5;S
5603;Júlia Nogueira;21/01/19;2;S
5604;Vitória Lopes;06/01/19;2;S
5605;Laís Souza;16/01/19;5;N
5606;Esther Costela;17/01/19;2;S
5607;Rafael Nascimento;22/01/19;5;S
5608;Enzo Gabriel Silva;02/01/19;4;N
5609;Guilherme Vieira;22/01/19;4;S
5610;Benício Sales;24/01/19;6;S
5611;Maria Campos;24/01/19;4;S
5612;Dr. Pedro Lucas Cardoso;20/01/19;4;S
5613;Erick Cardoso;31/01/19;5;N
5614;Bianca da Luz;11/01/19;6;S
5615;Augusto Costela;13/01/19;2;N
5616;Gabriela Jesus;11/01/19;5;N
5617;Samuel Fogaça;09/01/19;1;S
5618;Maria Julia Melo;02/01/19;5;N
5619;Juan Cavalcanti;22/01/19;3;S
5620;Cecília da Costa;26/01/19;4;S
5621;Lorena da Rocha;25/01/19;6;S
5622;Luiz Fernando Caldeira;12/01/19;6;N
5623;Stella Jesus;28/01/19;4;S
5624;Ana Vitória Dias;09/01/19;4;S
5625;Camila da Costa;22/01/19;5;N
5626;Manuela Alves;17/01/19;2;S
5627;Clara Caldeira;15/01/19;4;N
5628;Benjamin Correia;23/01/19;3;S
5629;Olivia Lima;21/01/19;6;S
5630;Sarah da Cruz;07/01/19;1;S
5631;Heloísa da Luz;03/01/19;6;S
5632;Luana Rodrigues;23/01/19;1;S
5633;Enzo Carvalho;05/01/19;6;S
5634;Maysa Barbosa;21/01/19;4;S
5635;Gabriela Mendes;07/01/19;5;S
5636;Felipe Campos;16/01/19;1;S
5637;Noah Santos;20/01/19;2;S
5638;Alexandre Cavalcanti;08/01/19;3;S
5639;Sarah Ramos;01/01/19;3;S
5640;Leandro Barbosa;03/01/19;5;N
5641;Clara Moreira;01/01/19;1;S
5642;Ana Sophia Pires;10/01/19;6;N
5643;Otávio Santos;02/01/19;4;S
5644;Renan Gomes;12/01/19;4;N
5645;Vitória Silveira;01/01/19;3;S
5646;Guilherme Barbosa;01/01/19;4;N
5647;Enzo Dias;14/01/19;6;N
5648;Kaique Araújo;09/01/19;6;N
5649;Joaquim Novaes;11/01/19;2;S
5650;Leandro Rezende;17/01/19;5;N
5651;Dr. Heitor Novaes;06/01/19;3;N
5652;Helena Pereira;24/01/19;1;S
5653;Davi Lucas Costela;27/01/19;5;N
5654;Cauã Nunes;23/01/19;6;N
5655;Olivia Castro;11/01/19;2;S
5656;Isadora Castro;19/01/19;3;N
5657;Heitor Campos;02/01/19;4;S
5658;Joana Pinto;30/01/19;2;N
5659;Clara Cavalcanti;11/01/19;1;N
5660;Maria Sophia Barbosa;23/01/19;6;N
5661;Isabelly Rodrigues;17/01/19;2;N
5662;Emilly Barbosa;15/01/19;5;N
5663;Bryan Cardoso;17/01/19;4;S
5664;Marina Correia;21/01/19;6;S
5665;Nathan Lima;20/01/19;3;N
5666;Maria Fernanda Souza;27/01/19;4;N
5667;Luiz Felipe Oliveira;16/01/19;2;S
5668;Augusto Fogaça;11/01/19;2;N
5669;Alexandre Cavalcanti;03/01/19;3;N
5670;Emanuel Alves;20/01/19;5;S
5671;Maria Eduarda Ramos;09/01/19;3;N
5672;Anthony Viana;04/01/19;4;S
5673;Luiz Otávio Viana;20/01/19;1;N
5674;João Pedro Nogueira;26/01/19;6;S
5675;Rafaela Moura;13/01/19;6;S
5676;André Campos;08/01/19;5;N
5677;Manuela Vieira;22/01/19;5;N
5678;Pedro Lucas Cavalcanti;16/01/19;4;S
5679;Marcela Viana;18/01/19;6;S
5680;Enzo Gabriel Pinto;04/01/19;4;N
5681;Lorena Almeida;05/01/19;4;S
5682;Thiago Vieira;27/01/19;5;S
5683;Juliana Castro;27/01/19;2;N
5684;Bruna Campos;24/01/19;3;S
5685;Yasmin Moreira;21/01/19;6;N
5686;Amanda Barbosa;25/01/19;4;N
5687;Camila Ramos;24/01/19;2;S
5688;Marina da Paz;26/01/19;5;N
5689;Maria Sophia Vieira;19/01/19;2;N
5690;Luna da Cruz;31/01/19;3;S
5691;Pietro Cardoso;21/01/19;2;N
5692;Camila Araújo;17/01/19;3;S
5693;Ana Sophia Ferreira;12/01/19;4;N
5694;Marcos Vinicius Castro;21/01/19;1;N
5695;Luana Moura;21/01/19;4;S
5696;Luiz Henrique Sales;19/01/19;2;S
5697;Diego Barbosa;10/01/19;5;N
5698;Felipe da Rosa;24/01/19;1;S
5699;Mariana Aragão;28/01/19;2;N
5700;Sophie Porto;24/01/19;3;S
5701;Francisco Rocha;30/01/19;5;S
5702;Dra. Alice Oliveira;30/01/19;2;N
5703;João Guilherme Moura;23/01/19;6;N
5704;Miguel Fogaça;03/01/19;4;S
5705;Dr. Pietro Fernandes;16/01/19;2;N
5706;Luiz Fernando Gomes;19/01/19;1;S
5707;Agatha Nogueira;25/01/19;1;S
5708;Gabrielly da Cruz;30/01/19;2;S
5709;Larissa Silveira;08/01/19;4;S
5710;Fernanda Souza;09/01/19;1;N
5711;Pedro Henrique Cardoso;11/01/19;2;S
5712;Marcos Vinicius Ramos;08/01/19;3;S
5713;Juliana Fogaça;05/01/19;6;N
5714;Caroline Nunes;05/01/19;5;S
5715;Emanuella Azevedo;01/01/19;5;N
5716;Anthony Carvalho;24/01/19;4;N
5717;Dr. Ian Melo;01/01/19;1;N
5718;Beatriz Souza;10/01/19;4;N
5719;Dr. Raul da Rosa;22/01/19;3;N
5720;Melissa Melo;14/01/19;2;N
5721;Dra. Ana Vitória da Mata;22/01/19;3;N
5722;André Santos;12/01/19;4;S
5723;Maria Eduarda Rocha;06/01/19;5;N
5724;Daniela Nogueira;19/01/19;2;S
5725;João Gabriel Moura;09/01/19;2;S
5726;Yasmin Nunes;27/01/19;4;S
5727;Emanuelly Cunha;23/01/19;1;S
5728;Yasmin Martins;26/01/19;3;S
5729;Thiago Nascimento;09/01/19;1;N
5730;Nicole Dias;18/01/19;1;N
5731;Emanuel Cardoso;19/01/19;4;S
5732;Miguel Fogaça;23/01/19;5;N
5733;Renan Pires;07/01/19;6;S
5734;Felipe Moraes;18/01/19;5;S
5735;Stella Nogueira;14/01/19;3;S
5736;Maria Vitória Costa;03/01/19;1;S
5737;Ana Clara Novaes;20/01/19;1;N
5738;Isadora Jesus;13/01/19;2;S
5739;Luiz Miguel Porto;31/01/19;5;N
5740;Leonardo Souza;16/01/19;4;N
5741;Isabel Silveira;05/01/19;6;S
5742;Augusto Ferreira;26/01/19;3;N
5743;Luigi Barros;25/01/19;3;S
5744;Ana Julia Ribeiro;05/01/19;6;S
5745;Ana Clara Cardoso;29/01/19;4;S
5746;Otávio Oliveira;16/01/19;2;N
5747;Dra. Vitória Nunes;06/01/19;6;N
5748;Theo Barros;24/01/19;6;S
5749;Stella Ramos;25/01/19;3;N
5750;Beatriz Teixeira;11/01/19;5;N
5751;Antônio Almeida;20/01/19;2;S
5752;Natália Porto;14/01/19;2;S
5753;Luiz Henrique Dias;23/01/19;1;S
5754;Dra. Bruna Rodrigues;11/01/19;4;N
5755;Samuel Mendes;29/01/19;5;N
5756;Maria Clara Peixoto;03/01/19;3;N
5757;João Felipe Souza;27/01/19;5;N
5758;Laura Caldeira;17/01/19;5;N
5759;Dra. Sabrina Silva;16/01/19;6;N
5760;Valentina Fernandes;29/01/19;1;S
5761;Melissa Rocha;11/01/19;4;S
5762;Pedro Sales;28/01/19;2;N
5763;Melissa Porto;25/01/19;2;N
5764;Henrique Barros;30/01/19;5;S
5765;Esther das Neves;10/01/19;1;S
5766;Cauã da Conceição;10/01/19;1;S
5767;Mirella da Paz;09/01/19;4;N
5768;Vitor Silva;25/01/19;3;N
5769;Fernando Barbosa;18/01/19;1;S
5770;Letícia Cavalcanti;04/01/19;2;S
5771;Davi Ramos;02/01/19;1;N
5772;Melissa Aragão;29/01/19;2;N
5773;Enzo Gabriel Costela;13/01/19;1;S
5774;Juliana Pires;11/01/19;3;N
5775;Daniel Silveira;10/01/19;2;N
5776;Davi Lucca Nogueira;02/01/19;3;N
5777;Pedro da Cruz;08/01/19;5;N
5778;Fernanda Araújo;11/01/19;1;S
5779;Theo Cavalcanti;08/01/19;2;S
5780;Matheus Caldeira;16/01/19;4;N
5781;Maria Sophia Costa;14/01/19;1;S
5782;Kaique Pereira;17/01/19;5;S
5783;Rodrigo da Mota;24/01/19;4;S
5784;Vitor Gabriel Pires;21/01/19;2;N
5785;Dr. Benício da Rocha;02/01/19;1;N
5786;Luigi da Rosa;01/01/19;6;S
5787;Beatriz Campos;03/01/19;4;N
5788;Thomas Peixoto;18/01/19;4;S
5789;Pedro Lucas Fogaça;18/01/19;3;N
5790;Eduardo Melo;23/01/19;3;N
5791;Francisco Nogueira;06/01/19;1;N
5792;Isabel Fogaça;18/01/19;4;N
5793;Ana Julia Jesus;27/01/19;1;N
5794;Eduarda Aragão;27/01/19;5;S
5795;Pedro Pires;30/01/19;4;N
5796;Kaique Caldeira;20/01/19;4;N
5797;Kaique Barros;16/01/19;5;N
5798;Luiz Henrique Novaes;08/01/19;2;N
5799;Lucas Gabriel Moraes;07/01/19;4;S
5800;Ana Beatriz da Mata;25/01/19;3;S
5801;Dra. Pietra Souza;03/01/19;1;S
5802;Lucas Moura;16/01/19;1;N
5803;Lara da Cunha;04/01/19;2;S
5804;Dr. Davi Luiz Souza;03/01/19;6;N
5805;Dr. Vicente Mendes;25/01/19;4;N
5806;Maysa Cunha;27/01/19;5;N
5807;Yuri Ribeiro;07/01/19;1;S
5808;Vitória da Rosa;24/01/19;2;S
5809;Natália Martins;24/01/19;4;N
5810;Lavínia da Costa;11/01/19;3;S
5811;Helena Melo;03/01/19;2;S
5812;Thiago Barros;27/01/19;5;S
5813;Luna da Cruz;23/01/19;5;N
5814;Clarice da Conceição;28/01/19;2;N
5815;Isabella Peixoto;02/01/19;1;S
5816;Pietra Ferreira;17/01/19;2;N
5817;Sabrina Farias;07/01/19;4;S
5818;Carolina Silveira;18/01/19;6;S
5819;Eduardo Martins;27/01/19;6;N
5820;Samuel da Costa;10/01/19;1;N
5821;Ana Lívia Cardoso;11/01/19;2;N
5822;Dr. Erick Fernandes;12/01/19;3;N
5823;Davi Jesus;20/01/19;4;S
5824;Pietra Teixeira;23/01/19;1;S
5825;Maria Julia Barbosa;16/01/19;5;N
5826;Dr. Caio Araújo;23/01/19;1;S
5827;Nicole Araújo;10/01/19;4;N
5828;Lara Dias;04/01/19;2;N
5829;Bryan da Mota;15/01/19;6;N
5830;Luiz Fernando Pires;04/01/19;4;S
5831;Ian Martins;03/01/19;5;N
5832;Ana Julia Moura;06/01/19;6;S
5833;Dr. Carlos Eduardo Sales;09/01/19;3;N
5834;Carlos Eduardo Correia;02/01/19;3;N
5835;Gustavo Pires;29/01/19;6;S
5836;Sarah Rezende;05/01/19;1;S
5837;Sabrina Dias;29/01/19;2;N
5838;Igor Porto;24/01/19;6;S
5839;Bruna Gomes;26/01/19;4;S
5840;Kamilly Moreira;06/01/19;3;S
5841;Maria Vitória da Costa;03/01/19;2;N
5842;Fernando Barbosa;15/01/19;5;N
5843;Miguel Nogueira;28/01/19;1;N
5844;Isadora Moreira;29/01/19;1;S
5845;Clarice da Rocha;13/01/19;4;N
5846;Valentina Cardoso;19/01/19;2;N
5847;Carolina Peixoto;25/01/19;4;S
5848;Renan Carvalho;06/01/19;5;N
5849;Davi Pires;03/01/19;5;S
5850;Mirella Souza;15/01/19;4;N
5851;Luiza Barbosa;24/01/19;5;S
5852;Kevin Costela;15/01/19;2;S
5853;Renan Lima;10/01/19;5;N
5854;Pietra da Conceição;07/01/19;4;N
5855;Davi Lucca Lopes;10/01/19;5;S
5856;Nicole Novaes;31/01/19;4;N
5857;Sophie Aragão;15/01/19;1;N
5858;André Rodrigues;15/01/19;3;N
5859;Caroline Nascimento;01/01/19;2;S
5860;Sarah da Luz;16/01/19;3;S
5861;Maria Luiza Martins;23/01/19;6;N
5862;Camila da Luz;24/01/19;5;S
5863;Matheus Farias;28/01/19;4;S
5864;Thales Monteiro;09/01/19;5;S
5865;Letícia Silveira;22/01/19;6;S
5866;Sophie Lopes;05/01/19;2;N
5867;Nathan Cavalcanti;02/01/19;6;S
5868;Luigi Costela;29/01/19;6;N
5869;Vitor Hugo Pinto;22/01/19;5;S
5870;Sophia Monteiro;18/01/19;6;N
5871;Rafaela Ramos;08/01/19;1;S
5872;Mariana Freitas;12/01/19;5;N
5873;Theo Costela;03/01/19;3;N
5874;Laís Rezende;21/01/19;3;N
5875;Dr. Lucas Dias;07/01/19;1;S
5876;João Felipe Peixoto;04/01/19;2;N
5877;Luiz Fernando Azevedo;04/01/19;4;S
5878;Ian Almeida;19/01/19;5;S
5879;Yuri Sales;29/01/19;3;S
5880;Lucas Campos;15/01/19;3;N
5881;João Guilherme Porto;13/01/19;6;N
5882;João Felipe Rodrigues;21/01/19;3;S
5883;Alexandre Barbosa;21/01/19;5;N
5884;Olivia Gonçalves;16/01/19;1;N
5885;Carolina da Rocha;12/01/19;4;S
5886;Benício Pereira;23/01/19;4;N
5887;Ana Vitória Gomes;08/01/19;6;N
5888;Pedro Fernandes;24/01/19;5;N
5889;João Felipe Jesus;22/01/19;4;N
5890;Danilo Lima;01/01/19;4;N
5891;Dra. Laís Castro;06/01/19;1;S
5892;Emilly Novaes;14/01/19;3;S
5893;Erick Jesus;29/01/19;2;S
5894;Maria Clara Barros;14/01/19;1;N
5895;Pedro Miguel Freitas;25/01/19;1;S
5896;Alice Lima;29/01/19;1;N
5897;Isabelly Caldeira;10/01/19;1;N
5898;Rodrigo Ramos;24/01/19;2;N
5899;Mariana Ramos;30/01/19;2;S
5900;Joaquim Cardoso;13/01/19;4;S
5901;Mariane da Mota;11/01/19;4;S
5902;Maria Clara Correia;31/01/19;4;S
5903;Guilherme da Costa;20/01/19;2;N
5904;Nathan da Mota;07/01/19;3;S
5905;Bruno das Neves;06/01/19;5;S
5906;Larissa Carvalho;23/01/19;2;S
5907;Heloísa Cunha;26/01/19;2;N
5908;Camila Ramos;28/01/19;1;S
5909;Samuel Peixoto;26/01/19;6;N
5910;Danilo Moreira;15/01/19;5;S
5911;Heloísa da Conceição;12/01/19;6;N
5912;Fernanda Barbosa;25/01/19;4;S
5913;Calebe Mendes;06/01/19;6;S
5914;Ana Lívia Fernandes;11/01/19;2;N
5915;Arthur Carvalho;18/01/19;6;N
5916;Miguel Cunha;31/01/19;5;S
5917;Laís da Mota;23/01/19;1;N
5918;Breno Mendes;31/01/19;1;S
5919;Maria Sophia das Neves;08/01/19;3;N
5920;Julia Lopes;30/01/19;5;N
5921;Enrico Almeida;13/01/19;3;S
5922;Bruna da Rocha;13/01/19;6;S
5923;Ana Lívia Barros;26/01/19;1;S
5924;Isaac Araújo;13/01/19;4;S
5925;Maria Vitória Viana;26/01/19;3;N
5926;Yasmin Melo;11/01/19;4;S
5927;Dr. Matheus da Rosa;19/01/19;6;N
5928;Ana Clara Alves;26/01/19;1;N
5929;Calebe Nogueira;30/01/19;2;S
5930;Davi Santos;04/01/19;5;N
5931;Luiz Fernando da Mota;30/01/19;1;N
5932;Evelyn da Paz;11/01/19;5;N
5933;Sarah Souza;04/01/19;1;N
5934;Ryan Correia;21/01/19;6;N
5935;Kevin Sales;26/01/19;4;N
5936;Julia Campos;02/01/19;3;N
5937;Dra. Heloísa Porto;01/01/19;2;S
5938;Ana Beatriz Ribeiro;13/01/19;5;N
5939;Ana Sophia Martins;12/01/19;5;S
5940;Emanuella Araújo;21/01/19;2;N
5941;Alexia Nunes;31/01/19;4;S
5942;Davi Lucas Porto;24/01/19;5;S
5943;Luiz Fernando Carvalho;25/01/19;2;N
5944;Stephany Almeida;13/01/19;4;N
5945;Emilly da Mota;18/01/19;5;N
5946;Henrique da Luz;07/01/19;5;S
5947;Isabel Gonçalves;17/01/19;4;S
5948;Thiago da Paz;08/01/19;3;S
5949;Thomas Aragão;10/01/19;2;N
5950;João Vitor Nascimento;13/01/19;6;N
5951;Nicole Cardoso;30/01/19;2;S
5952;Ana Luiza da Cruz;05/01/19;2;N
5953;Gustavo Henrique Novaes;29/01/19;2;S
5954;Dra. Ana Laura Nogueira;01/01/19;5;S
5955;Nina Alves;26/01/19;2;N
5956;Emanuelly da Rocha;07/01/19;3;S
5957;Erick Carvalho;21/01/19;6;N
5958;Luiz Gustavo da Conceição;29/01/19;1;N
5959;Bruno Teixeira;04/01/19;2;N
5960;Sophia da Paz;17/01/19;2;N
5961;Miguel Nogueira;05/01/19;1;N
5962;Mariana Nunes;24/01/19;4;S
5963;Laís Cunha;23/01/19;1;S
5964;Cauã Barbosa;29/01/19;4;S
5965;Milena Caldeira;31/01/19;3;N
5966;Carlos Eduardo Gonçalves;19/01/19;1;S
5967;Dr. Gabriel Correia;20/01/19;3;S
5968;Lucas Gabriel Dias;06/01/19;2;S
5969;Antônio Azevedo;26/01/19;1;N
5970;Luiz Felipe Cunha;13/01/19;1;S
5971;Alice Farias;01/01/19;6;N
5972;Daniela Ramos;03/01/19;6;S
5973;Dr. Luiz Felipe Lopes;26/01/19;5;N
5974;Alexandre Melo;26/01/19;2;N
5975;Vitor Gabriel Vieira;06/01/19;3;N
5976;Pietra Vieira;31/01/19;3;S
5977;Mirella Gonçalves;30/01/19;4;N
5978;Eduarda Souza;28/01/19;2;N
5979;Ian Gonçalves;12/01/19;3;N
5980;Pedro Ferreira;22/01/19;2;S
5981;Calebe Ramos;20/01/19;6;N
5982;Heitor Nascimento;12/01/19;1;S
5983;Caio Araújo;04/01/19;6;S
5984;Davi Lucca Vieira;23/01/19;3;N
5985;Murilo da Mata;05/01/19;5;S
5986;Luiz Miguel Sales;06/01/19;1;S
5987;Letícia Barbosa;27/01/19;2;N
5988;Eduarda da Rocha;03/01/19;3;S
5989;Thales da Mota;06/01/19;1;S
5990;Luiza Moreira;13/01/19;4;N
5991;Enrico Silva;16/01/19;4;N
5992;Dr. Yago Nascimento;22/01/19;3;N
5993;Ana Luiza da Mata;29/01/19;3;S
5994;Nicolas Lopes;31/01/19;6;S
5995;João Gabriel da Mata;23/01/19;2;S
5996;Gustavo Azevedo;25/01/19;2;S
5997;Isabella Mendes;15/01/19;2;N
5998;Calebe Pereira;19/01/19;5;N
5999;Camila Lima;30/01/19;3;N
6000;Yasmin Oliveira;10/01/19;5;S
6001;Lavínia Oliveira;15/01/19;6;N
6002;Isadora Ferreira;12/01/19;5;N
6003;Laura Cunha;10/01/19;2;S
6004;Isabelly Duarte;17/01/19;4;N
6005;Theo Melo;13/01/19;4;N
6006;Valentina Lopes;25/01/19;4;S
6007;André Silveira;13/01/19;1;N
6008;Pietra Peixoto;09/01/19;1;S
6009;Rodrigo Carvalho;09/01/19;4;S
6010;Lorenzo Barbosa;29/01/19;3;S
6011;Ana Beatriz Novaes;22/01/19;6;N
6012;Maria Vitória Carvalho;06/01/19;5;S
6013;Cauê da Cunha;20/01/19;3;N
6014;Emanuelly Moura;02/01/19;6;N
6015;Julia Fogaça;23/01/19;2;S
6016;Lucas Farias;14/01/19;1;S
6017;Alexandre Rocha;03/01/19;5;N
6018;Gabrielly Lopes;16/01/19;3;N
6019;Melissa das Neves;19/01/19;1;N
6020;Felipe Campos;24/01/19;1;N
6021;Davi Luiz Barros;06/01/19;6;S
6022;Luiz Miguel da Rosa;21/01/19;4;N
6023;Emanuel da Cruz;11/01/19;4;N
6024;Gustavo Gonçalves;18/01/19;5;N
6025;Gabriela das Neves;27/01/19;2;S
6026;Pietra Barbosa;19/01/19;4;N
6027;Luiz Otávio da Cunha;25/01/19;2;S
6028;Eduarda da Costa;21/01/19;3;N
6029;Pedro Henrique Gomes;05/01/19;4;S
6030;Vicente Duarte;06/01/19;3;S
6031;Luigi Rodrigues;26/01/19;2;S
6032;Dr. Leonardo Nogueira;09/01/19;2;N
6033;Mariana Mendes;06/01/19;2;S
6034;Joana Freitas;26/01/19;2;S
6035;Julia Ferreira;27/01/19;6;N
6036;Davi Teixeira;07/01/19;5;N
6037;Pedro Lucas Pinto;20/01/19;4;S
6038;Ana Julia Rocha;19/01/19;5;S
6039;Mariana Cavalcanti;07/01/19;2;N
6040;Milena Pires;12/01/19;4;N
6041;Vinicius Moreira;08/01/19;2;N
6042;Davi Lucca Costa;10/01/19;6;S
6043;Davi Lucca Caldeira;26/01/19;2;N
6044;Danilo Cunha;25/01/19;1;S
6045;Sophie da Cunha;07/01/19;1;S
6046;Enrico Nogueira;17/01/19;3;N
6047;Yasmin da Conceição;07/01/19;4;S
6048;Ana Júlia Moura;04/01/19;1;N
6049;Luana Moraes;17/01/19;6;N
6050;Cecília das Neves;30/01/19;1;S
7369;Vitória da Costa;22/01/19;6;N
7370;Enzo Gabriel Cardoso;25/01/19;6;N
7371;Benício Mendes;09/01/19;6;S
7372;Erick Gomes;24/01/19;2;N
7373;Eloah Nogueira;20/01/19;6;N
7374;Dra. Giovanna da Cunha;26/01/19;5;S
7375;João Pedro Pereira;31/01/19;6;S
7376;Arthur Alves;03/01/19;1;S
7377;Dr. Luiz Henrique Duarte;10/01/19;4;N
7378;Rebeca Viana;25/01/19;2;N
7379;Letícia Silveira;17/01/19;6;S
7380;Benjamin Ramos;03/01/19;4;N
7381;Enrico Souza;19/01/19;3;N
7382;Maria Alice Barbosa;12/01/19;1;S
7383;Gustavo Henrique Melo;01/01/19;3;S
7384;Samuel Correia;20/01/19;1;N
7385;Maria Alice da Costa;29/01/19;2;N
7386;Breno Porto;19/01/19;5;S
7387;Ian Rodrigues;30/01/19;6;S
7388;Maria Fernanda Pinto;23/01/19;3;S
7389;Daniela Mendes;17/01/19;1;N
7390;Renan Lima;28/01/19;6;N
7391;Stella Ribeiro;17/01/19;6;N
7392;Caio da Costa;15/01/19;6;S
7393;Júlia da Rosa;23/01/19;6;S
7394;Milena Gomes;24/01/19;2;N
7395;Matheus Jesus;09/01/19;4;N
7396;Maria Fernanda Campos;03/01/19;1;N
7397;João Lucas Cavalcanti;01/01/19;1;S
7398;Renan Barbosa;05/01/19;3;S
7399;Joaquim Teixeira;08/01/19;3;S
7400;Stephany Moura;10/01/19;5;N
7401;Pedro Lucas Rodrigues;04/01/19;2;S
7402;Dr. Marcos Vinicius Moraes;22/01/19;5;S
7403;Alexandre Viana;07/01/19;2;S
7404;Maitê Costela;26/01/19;5;S
7405;Rafaela Barbosa;17/01/19;6;S
7406;Murilo Lima;31/01/19;4;N
7407;Ana Beatriz da Rosa;26/01/19;6;S
7408;Dr. Marcelo Cardoso;11/01/19;1;S
7409;Maria Vitória Farias;09/01/19;2;N
7410;Luiz Henrique Rezende;03/01/19;5;S
7411;Diogo Ribeiro;28/01/19;3;S
7412;Maria Melo;17/01/19;5;S
7413;Dr. Davi Azevedo;28/01/19;1;S
7414;Enrico Fogaça;01/01/19;1;N
7415;João Vitor Moreira;19/01/19;1;N
7416;Gustavo da Costa;27/01/19;2;N
7417;Clara Gonçalves;28/01/19;4;N
7418;Rafael Monteiro;03/01/19;4;S
7419;Maria Julia Novaes;25/01/19;4;N
7420;João Cardoso;05/01/19;4;S
7421;João Lucas Moraes;30/01/19;2;N
7422;Leandro Barros;23/01/19;2;S
7423;Ana Julia Rocha;01/01/19;3;N
7424;Pedro Lucas Dias;05/01/19;4;N
7425;Miguel Campos;18/01/19;2;N
7426;Larissa Peixoto;29/01/19;4;N
7427;Dr. Vinicius da Mata;20/01/19;2;S
7428;Mariane Moreira;03/01/19;5;S
7429;Ian Mendes;28/01/19;6;N
7430;Isabelly Monteiro;30/01/19;5;N
7431;Marcelo Novaes;04/01/19;5;S
7432;Luana Freitas;28/01/19;5;N
7433;Maitê Pires;14/01/19;5;S
7434;Laura Monteiro;26/01/19;2;S
7435;Manuela da Mota;05/01/19;4;N
7436;Rebeca da Paz;30/01/19;2;S
7437;Marcos Vinicius Castro;19/01/19;5;N
7438;Guilherme Almeida;02/01/19;2;N
7439;Carolina Rocha;20/01/19;6;N
7440;Samuel Almeida;12/01/19;5;S
7441;Dra. Ana Sophia Peixoto;13/01/19;2;S
7442;Davi Luiz Aragão;13/01/19;3;N
7443;Melissa Cavalcanti;23/01/19;1;N
7444;André Fernandes;17/01/19;6;N
7445;Lorenzo Castro;29/01/19;5;N
7446;Nicolas Farias;21/01/19;4;N
7447;Stephany Santos;27/01/19;4;N
7448;Vitor Gabriel da Costa;26/01/19;5;S
7449;Maria Alice Rocha;14/01/19;4;N
7450;João Felipe Gomes;18/01/19;5;S
7451;Mariana Azevedo;27/01/19;5;S
7452;Alana Ferreira;30/01/19;6;S
7453;Pietro Santos;17/01/19;5;S
7454;Maria Sophia Rodrigues;22/01/19;2;N
7455;Ana Lívia Freitas;17/01/19;6;N
7456;André Dias;21/01/19;4;S
7457;João da Mata;24/01/19;1;S
7458;Mariane Mendes;16/01/19;1;N
7459;Alice Melo;18/01/19;2;N
7460;Bárbara Vieira;09/01/19;2;N
7461;Luigi Nogueira;31/01/19;4;S
7462;Antônio Viana;31/01/19;1;S
7463;Ana Luiza Pinto;29/01/19;4;N
7464;Giovanna Gonçalves;12/01/19;4;N
7465;Enzo Barros;09/01/19;6;N
7466;Clarice Azevedo;26/01/19;6;S
7467;Pedro Henrique Pires;20/01/19;1;N
7468;Yuri da Mota;04/01/19;3;S
7469;Eduarda Rocha;24/01/19;5;S
7470;Emanuella Carvalho;26/01/19;5;S
7471;Dra. Laura Correia;19/01/19;1;N
7472;Ana Vitória Dias;06/01/19;2;N
7473;Theo da Mata;19/01/19;1;N
7474;Agatha Jesus;12/01/19;3;N
7475;Ana Luiza Silveira;24/01/19;5;S
7476;Emanuel Alves;23/01/19;1;S
7477;Ian Moraes;13/01/19;5;S
7478;Clara Araújo;24/01/19;4;S
7479;Stella Oliveira;04/01/19;3;N
7480;Melissa Freitas;08/01/19;6;S
7481;Dr. Murilo Barros;15/01/19;1;S
7482;Rafaela da Mata;03/01/19;6;S
7483;Luna Cardoso;20/01/19;4;S
7484;Júlia Barbosa;20/01/19;2;S
7485;Samuel Dias;12/01/19;1;S
7486;Theo Moura;11/01/19;3;S
